identity_id,customer_id,identifier_type,identifier_value,device_type,browser,ip_region,active_hours,confidence,matched_by
ID_8A85735F,CUST_71A33694,device_id,DEV_1E026B26,Desktop,Edge,KA,Night,1.0,deterministic
ID_D348C604,CUST_71A33694,phone,917106287799,,,KA,Afternoon,1.0,deterministic
ID_C31F6731,CUST_D638B75A,email,agastya767@gmail.com,,,TN,Morning,1.0,deterministic
ID_FA8B637A,CUST_D638B75A,device_id,DEV_C123C47A,Desktop,Firefox,MH,Morning,1.0,deterministic
ID_6A26211F,CUST_84AFDD9D,email,gaurika453@gmail.com,,,KA,Morning,1.0,deterministic
ID_AC6EB711,CUST_84AFDD9D,device_id,DEV_F48AE4FF,Tablet,Firefox,TN,Evening,1.0,deterministic
ID_1946F644,CUST_84AFDD9D,phone,919184313602,,,KA,Morning,1.0,deterministic
ID_0F1A1241,CUST_2E47009A,email,sneha491@gmail.com,,,KA,Morning,1.0,deterministic
ID_C290B0D8,CUST_2E47009A,device_id,DEV_F4874800,Desktop,Edge,DL,Morning,1.0,deterministic
ID_03703BC5,CUST_2E47009A,phone,917755274026,,,TN,Evening,1.0,deterministic
ID_4D40BF4A,CUST_4B612D8F,email,wazir907@gmail.com,,,TN,Morning,1.0,deterministic
ID_8B487FCD,CUST_4B612D8F,device_id,DEV_400B2464,Mobile,Safari,DL,Morning,1.0,deterministic
ID_D41C43D8,CUST_BE2277F0,email,ekbal662@gmail.com,,,MH,Night,1.0,deterministic
ID_51AE7C26,CUST_BE2277F0,device_id,DEV_C05453D8,Tablet,Firefox,TN,Night,1.0,deterministic
ID_E693DD1D,CUST_BE2277F0,phone,917692000037,,,DL,Morning,1.0,deterministic
ID_4C38A585,CUST_9069B465,email,joshua814@gmail.com,,,TN,Evening,1.0,deterministic
ID_50AFAA3A,CUST_9069B465,device_id,DEV_3EBEDA0A,Desktop,Edge,DL,Evening,1.0,deterministic
ID_85F68D70,CUST_9069B465,phone,917937695298,,,MH,Evening,1.0,deterministic
ID_918AC774,CUST_98B23C4C,email,nidra934@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_C399A26F,CUST_98B23C4C,device_id,DEV_5D263567,Desktop,Edge,DL,Afternoon,1.0,deterministic
ID_77C49BC2,CUST_3B99A0E9,email,chakrika694@gmail.com,,,MH,Morning,1.0,deterministic
ID_A3FC8AAF,CUST_3B99A0E9,device_id,DEV_F65B3321,Desktop,Safari,DL,Morning,1.0,deterministic
ID_BA6E8209,CUST_C05261E1,email,alka106@gmail.com,,,DL,Morning,1.0,deterministic
ID_926F7540,CUST_C05261E1,device_id,DEV_899DF20A,Desktop,Chrome,KA,Morning,1.0,deterministic
ID_0A9418C6,CUST_C05261E1,phone,919402249700,,,KA,Morning,1.0,deterministic
ID_AEFBCA2C,CUST_81368C3D,email,frederick836@gmail.com,,,DL,Morning,1.0,deterministic
ID_9EB1D334,CUST_81368C3D,device_id,DEV_0BFED3CE,Mobile,Safari,DL,Afternoon,1.0,deterministic
ID_2D29295C,CUST_81368C3D,phone,917896414818,,,TN,Evening,1.0,deterministic
ID_39DFF956,CUST_C5157150,email,nicholas462@gmail.com,,,MH,Night,1.0,deterministic
ID_A28EE998,CUST_C5157150,device_id,DEV_93260D26,Desktop,Safari,TN,Afternoon,1.0,deterministic
ID_DAD62007,CUST_C5157150,phone,918293326406,,,TN,Afternoon,1.0,deterministic
ID_5F4CC760,CUST_9EE0F949,email,zansi929@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_1A17754D,CUST_9EE0F949,device_id,DEV_519A223A,Desktop,Edge,MH,Afternoon,1.0,deterministic
ID_F5449475,CUST_0C131128,email,maanav757@gmail.com,,,TN,Night,1.0,deterministic
ID_DBCCDE0D,CUST_0C131128,device_id,DEV_EF21B02C,Mobile,Edge,MH,Morning,1.0,deterministic
ID_01EFBF8A,CUST_19443392,email,manya553@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_2FD069A8,CUST_19443392,device_id,DEV_0EBF1094,Tablet,Safari,TN,Evening,1.0,deterministic
ID_F8BC4945,CUST_19443392,phone,917755190954,,,KA,Afternoon,1.0,deterministic
ID_FB8378DF,CUST_4B8AC103,email,amaira180@gmail.com,,,KA,Evening,1.0,deterministic
ID_10781881,CUST_4B8AC103,device_id,DEV_C6ECC7A0,Mobile,Safari,TN,Afternoon,1.0,deterministic
ID_1CBD38EF,CUST_35397777,email,robert195@gmail.com,,,KA,Night,1.0,deterministic
ID_AEEF7BC4,CUST_35397777,device_id,DEV_9E23FF7D,Desktop,Safari,KA,Night,1.0,deterministic
ID_4FD5A1BA,CUST_64033C5A,email,avi139@gmail.com,,,DL,Morning,1.0,deterministic
ID_9A55E276,CUST_64033C5A,device_id,DEV_6703DC11,Mobile,Edge,MH,Night,1.0,deterministic
ID_AE16CB67,CUST_08231C37,email,agastya773@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_E3FFBEAC,CUST_08231C37,device_id,DEV_572E3D4A,Mobile,Safari,KA,Morning,1.0,deterministic
ID_3C9B6C8E,CUST_8CF33D3F,email,isaac166@gmail.com,,,KA,Night,1.0,deterministic
ID_8D07628C,CUST_8CF33D3F,device_id,DEV_31DDA95B,Desktop,Edge,KA,Night,1.0,deterministic
ID_1FDECC1E,CUST_8CF33D3F,phone,918788664582,,,TN,Night,1.0,deterministic
ID_5D64EBDA,CUST_FEE1B459,email,panini266@gmail.com,,,TN,Morning,1.0,deterministic
ID_A68480AD,CUST_FEE1B459,device_id,DEV_B8E51974,Mobile,Firefox,TN,Night,1.0,deterministic
ID_14A31034,CUST_FEE1B459,phone,917941753717,,,TN,Morning,1.0,deterministic
ID_D4EBE601,CUST_5FDCDBF4,email,baghyawati845@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_CB415284,CUST_5FDCDBF4,device_id,DEV_DA2400FB,Desktop,Safari,DL,Morning,1.0,deterministic
ID_91E4B32F,CUST_5FDCDBF4,phone,917783118339,,,KA,Morning,1.0,deterministic
ID_BD84B94F,CUST_F51BBC07,email,oscar314@gmail.com,,,TN,Evening,1.0,deterministic
ID_63D854CF,CUST_F51BBC07,device_id,DEV_5BDDF2F7,Mobile,Safari,TN,Night,1.0,deterministic
ID_9F5E982E,CUST_F51BBC07,phone,917029669747,,,KA,Afternoon,1.0,deterministic
ID_21E87C62,CUST_A8E1CF2E,email,abdul763@gmail.com,,,TN,Evening,1.0,deterministic
ID_099F53A5,CUST_A8E1CF2E,device_id,DEV_AADD4BDC,Tablet,Safari,DL,Evening,1.0,deterministic
ID_4AE5C799,CUST_A8E1CF2E,phone,918274736931,,,MH,Morning,1.0,deterministic
ID_7EA3A479,CUST_4A676D67,email,elijah712@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_DCB1BEC9,CUST_4A676D67,device_id,DEV_D6505332,Desktop,Firefox,KA,Night,1.0,deterministic
ID_91D4AE6D,CUST_4A676D67,phone,918356647241,,,DL,Morning,1.0,deterministic
ID_D4B1F6E2,CUST_15D8CF8B,email,tejas297@gmail.com,,,DL,Evening,1.0,deterministic
ID_444B1D5F,CUST_15D8CF8B,device_id,DEV_752B27A5,Mobile,Safari,DL,Evening,1.0,deterministic
ID_56C8ADF7,CUST_15D8CF8B,phone,919426180098,,,TN,Morning,1.0,deterministic
ID_EC904C36,CUST_061CE91D,email,chavvi953@gmail.com,,,TN,Evening,1.0,deterministic
ID_2275910B,CUST_061CE91D,device_id,DEV_51C4597C,Tablet,Firefox,KA,Morning,1.0,deterministic
ID_6404EB74,CUST_028DF181,email,rudra169@gmail.com,,,TN,Evening,1.0,deterministic
ID_8F8A4EF8,CUST_028DF181,device_id,DEV_8C4E6F6B,Tablet,Firefox,KA,Evening,1.0,deterministic
ID_AF5E3F12,CUST_E5EA6B2C,email,baghyawati695@gmail.com,,,KA,Morning,1.0,deterministic
ID_2AFF8514,CUST_E5EA6B2C,device_id,DEV_55AED581,Tablet,Safari,KA,Morning,1.0,deterministic
ID_28F0E85A,CUST_AA697B89,email,bhavya181@gmail.com,,,KA,Morning,1.0,deterministic
ID_E9514C1A,CUST_AA697B89,device_id,DEV_ED4F744B,Mobile,Chrome,TN,Morning,1.0,deterministic
ID_A9A7BC9F,CUST_D7A95C5D,email,bina566@gmail.com,,,KA,Night,1.0,deterministic
ID_24F55548,CUST_D7A95C5D,device_id,DEV_15EF5455,Tablet,Edge,DL,Night,1.0,deterministic
ID_FBD645B7,CUST_8EFCCF3E,email,fitan887@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_8147B7BE,CUST_8EFCCF3E,device_id,DEV_F8D05EA7,Mobile,Chrome,MH,Evening,1.0,deterministic
ID_26D32D10,CUST_8EFCCF3E,phone,917992336740,,,MH,Afternoon,1.0,deterministic
ID_0E1A9BB0,CUST_F1A59277,email,zashil95@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_45E3497F,CUST_F1A59277,device_id,DEV_BB3BE24F,Mobile,Edge,DL,Afternoon,1.0,deterministic
ID_5C757B84,CUST_F1A59277,phone,918293594867,,,DL,Evening,1.0,deterministic
ID_4B13C610,CUST_5E319C4D,email,reva289@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_58599381,CUST_5E319C4D,device_id,DEV_AAB996D1,Mobile,Safari,MH,Morning,1.0,deterministic
ID_CFC2EE1D,CUST_E259BC38,email,zansi573@gmail.com,,,DL,Evening,1.0,deterministic
ID_AD95BC68,CUST_E259BC38,device_id,DEV_6820F531,Desktop,Chrome,DL,Morning,1.0,deterministic
ID_4F6D6FED,CUST_E259BC38,phone,919628155087,,,KA,Evening,1.0,deterministic
ID_B02F5570,CUST_10DF13DD,email,zinal896@gmail.com,,,DL,Morning,1.0,deterministic
ID_94374443,CUST_10DF13DD,device_id,DEV_73C172C9,Tablet,Safari,DL,Morning,1.0,deterministic
ID_8331A3BB,CUST_75F4F3CA,email,priya73@gmail.com,,,KA,Morning,1.0,deterministic
ID_2FCA6006,CUST_75F4F3CA,device_id,DEV_A958C580,Mobile,Chrome,TN,Evening,1.0,deterministic
ID_2D77FF31,CUST_E4288431,email,naksh83@gmail.com,,,KA,Night,1.0,deterministic
ID_A9A681AC,CUST_E4288431,device_id,DEV_FF78C18E,Mobile,Edge,MH,Evening,1.0,deterministic
ID_8A3CC90A,CUST_E4288431,phone,919971863374,,,TN,Night,1.0,deterministic
ID_C41B6BB2,CUST_67EE3FB6,email,nathan525@gmail.com,,,MH,Evening,1.0,deterministic
ID_BAB0631D,CUST_67EE3FB6,device_id,DEV_BACC9BD8,Desktop,Firefox,TN,Afternoon,1.0,deterministic
ID_40B98420,CUST_67EE3FB6,phone,918558498972,,,DL,Night,1.0,deterministic
ID_04950FC3,CUST_B23B0C5B,email,hemal696@gmail.com,,,KA,Morning,1.0,deterministic
ID_D1402D9B,CUST_B23B0C5B,device_id,DEV_DDE43434,Mobile,Edge,DL,Afternoon,1.0,deterministic
ID_F70A3CF0,CUST_B23B0C5B,phone,917423226228,,,KA,Morning,1.0,deterministic
ID_B9C7BCEF,CUST_79684223,email,sanaya373@gmail.com,,,TN,Morning,1.0,deterministic
ID_870766BA,CUST_79684223,device_id,DEV_F6E0134C,Tablet,Edge,KA,Evening,1.0,deterministic
ID_4D35B1F5,CUST_D1A85883,email,krishna129@gmail.com,,,KA,Night,1.0,deterministic
ID_FFE83751,CUST_D1A85883,device_id,DEV_DBFF0820,Mobile,Firefox,DL,Night,1.0,deterministic
ID_6211D596,CUST_D1A85883,phone,919633620606,,,TN,Afternoon,1.0,deterministic
ID_2E79C08F,CUST_DE7BEBBA,email,bhavika586@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_2F727B4C,CUST_DE7BEBBA,device_id,DEV_A2B8538A,Tablet,Safari,MH,Night,1.0,deterministic
ID_2A81307C,CUST_DE7BEBBA,phone,918419659373,,,TN,Morning,1.0,deterministic
ID_ADD9D89D,CUST_DECDBB22,email,nidhi30@gmail.com,,,DL,Morning,1.0,deterministic
ID_67E97CDB,CUST_DECDBB22,device_id,DEV_979FD2A6,Tablet,Firefox,DL,Evening,1.0,deterministic
ID_A9C60795,CUST_DECDBB22,phone,919763322082,,,TN,Afternoon,1.0,deterministic
ID_61E77F2A,CUST_CBC3BAEB,email,tejas512@gmail.com,,,DL,Night,1.0,deterministic
ID_8845B94B,CUST_CBC3BAEB,device_id,DEV_5E1EE5A4,Tablet,Chrome,MH,Afternoon,1.0,deterministic
ID_A79EB7A2,CUST_CBC3BAEB,phone,918737702560,,,TN,Morning,1.0,deterministic
ID_E6C23089,CUST_B1384C12,email,rayaan26@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_E3069E99,CUST_B1384C12,device_id,DEV_E25C75B8,Tablet,Edge,DL,Morning,1.0,deterministic
ID_945ECA18,CUST_B1384C12,phone,918860224558,,,KA,Evening,1.0,deterministic
ID_809F83BA,CUST_1C71AE11,email,neelima651@gmail.com,,,MH,Morning,1.0,deterministic
ID_9A9D7F15,CUST_1C71AE11,device_id,DEV_DF9BBE00,Tablet,Edge,DL,Morning,1.0,deterministic
ID_5AF2B9F8,CUST_1C71AE11,phone,918469655889,,,MH,Afternoon,1.0,deterministic
ID_25FF4D74,CUST_3DDCEA6F,email,manya803@gmail.com,,,DL,Night,1.0,deterministic
ID_65AE2E14,CUST_3DDCEA6F,device_id,DEV_76787162,Mobile,Firefox,TN,Evening,1.0,deterministic
ID_48C3AA4F,CUST_3DDCEA6F,phone,917305573087,,,KA,Night,1.0,deterministic
ID_7D1C568B,CUST_48D454C1,email,omaja398@gmail.com,,,MH,Morning,1.0,deterministic
ID_5F28676B,CUST_48D454C1,device_id,DEV_AFD31BAD,Desktop,Chrome,KA,Morning,1.0,deterministic
ID_CF92BE46,CUST_48D454C1,phone,919282381070,,,MH,Morning,1.0,deterministic
ID_F45103DF,CUST_FE3A26F2,email,maanav652@gmail.com,,,MH,Morning,1.0,deterministic
ID_1BA22A25,CUST_FE3A26F2,device_id,DEV_C4F346B1,Desktop,Firefox,TN,Night,1.0,deterministic
ID_3CAFDBC2,CUST_FE3A26F2,phone,919069083641,,,DL,Afternoon,1.0,deterministic
ID_72C60CCC,CUST_745D0AF1,email,dev406@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_C6801FAA,CUST_745D0AF1,device_id,DEV_619B28F8,Mobile,Edge,MH,Night,1.0,deterministic
ID_8878A56F,CUST_745D0AF1,phone,918275386218,,,MH,Afternoon,1.0,deterministic
ID_8DF914DF,CUST_8F618114,email,ikbal838@gmail.com,,,TN,Evening,1.0,deterministic
ID_7FE127BF,CUST_8F618114,device_id,DEV_219B35C7,Mobile,Chrome,DL,Evening,1.0,deterministic
ID_F04F09B9,CUST_8F618114,phone,917381841050,,,MH,Morning,1.0,deterministic
ID_97BE7B5D,CUST_AA76100A,email,mohini185@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_495012D3,CUST_AA76100A,device_id,DEV_F68C6299,Desktop,Chrome,MH,Evening,1.0,deterministic
ID_BF66AD08,CUST_AA76100A,phone,917702470100,,,KA,Night,1.0,deterministic
ID_2DA5001B,CUST_996223F2,email,chasmum316@gmail.com,,,TN,Evening,1.0,deterministic
ID_C79E2D66,CUST_996223F2,device_id,DEV_EF1ECD4F,Mobile,Firefox,KA,Evening,1.0,deterministic
ID_DEE66947,CUST_58915F08,email,neelima555@gmail.com,,,DL,Evening,1.0,deterministic
ID_F79A2316,CUST_58915F08,device_id,DEV_055F9754,Mobile,Edge,TN,Evening,1.0,deterministic
ID_B22C783B,CUST_58915F08,phone,919408605521,,,DL,Afternoon,1.0,deterministic
ID_5385AED6,CUST_4A6DBB54,email,dev184@gmail.com,,,DL,Night,1.0,deterministic
ID_EEBBEEEF,CUST_4A6DBB54,device_id,DEV_8FE4CE47,Tablet,Edge,DL,Morning,1.0,deterministic
ID_38DCDBF7,CUST_4A6DBB54,phone,917841555720,,,KA,Evening,1.0,deterministic
ID_356A14CD,CUST_8740AB12,email,karan860@gmail.com,,,MH,Night,1.0,deterministic
ID_DED5C437,CUST_8740AB12,device_id,DEV_6000185E,Desktop,Safari,DL,Evening,1.0,deterministic
ID_B3C4FF98,CUST_8740AB12,phone,918332315299,,,MH,Morning,1.0,deterministic
ID_6E1E4320,CUST_9DC5D903,email,aayush524@gmail.com,,,DL,Night,1.0,deterministic
ID_9F90BA50,CUST_9DC5D903,device_id,DEV_97EB5626,Mobile,Firefox,MH,Afternoon,1.0,deterministic
ID_C84E2932,CUST_9DC5D903,phone,919240381311,,,MH,Afternoon,1.0,deterministic
ID_C9B95E3A,CUST_2FA71D0D,email,rishi444@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_526336BC,CUST_2FA71D0D,device_id,DEV_82E5DB2E,Mobile,Firefox,MH,Afternoon,1.0,deterministic
ID_CAF91659,CUST_079E274E,email,garima673@gmail.com,,,DL,Evening,1.0,deterministic
ID_83310585,CUST_079E274E,device_id,DEV_B68ECA78,Mobile,Edge,DL,Morning,1.0,deterministic
ID_C59A9F98,CUST_079E274E,phone,918318827751,,,MH,Night,1.0,deterministic
ID_8611ECA0,CUST_7A4CA5C1,email,mason824@gmail.com,,,DL,Night,1.0,deterministic
ID_FD32EB07,CUST_7A4CA5C1,device_id,DEV_88050942,Desktop,Chrome,MH,Morning,1.0,deterministic
ID_189E4374,CUST_0C263DCF,email,falak493@gmail.com,,,TN,Night,1.0,deterministic
ID_8A86E141,CUST_0C263DCF,device_id,DEV_10152093,Mobile,Chrome,TN,Evening,1.0,deterministic
ID_547A168F,CUST_DACF0911,email,guneet547@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_EE97E809,CUST_DACF0911,device_id,DEV_20510648,Tablet,Firefox,KA,Afternoon,1.0,deterministic
ID_82B57552,CUST_DACF0911,phone,919945202576,,,MH,Night,1.0,deterministic
ID_C3FECFE6,CUST_38C943B9,email,akshay563@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_C9F5105B,CUST_38C943B9,device_id,DEV_F374BA8F,Mobile,Firefox,MH,Evening,1.0,deterministic
ID_BDFA3C68,CUST_38C943B9,phone,917641035388,,,MH,Night,1.0,deterministic
ID_6833A87B,CUST_9CFE1314,email,suhani190@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_6AA57A80,CUST_9CFE1314,device_id,DEV_314D718B,Desktop,Safari,TN,Evening,1.0,deterministic
ID_2712DA8B,CUST_9CFE1314,phone,918880590212,,,TN,Morning,1.0,deterministic
ID_5538DBB8,CUST_1A657E85,email,gagan161@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_A9231B6A,CUST_1A657E85,device_id,DEV_06B65471,Mobile,Safari,KA,Evening,1.0,deterministic
ID_05214068,CUST_1A657E85,phone,918809392298,,,MH,Night,1.0,deterministic
ID_D04C51EE,CUST_DDA324D3,email,ishaan200@gmail.com,,,KA,Evening,1.0,deterministic
ID_31881DF3,CUST_DDA324D3,device_id,DEV_42B9C8FC,Tablet,Firefox,MH,Afternoon,1.0,deterministic
ID_1D5CD095,CUST_DDA324D3,phone,917053147011,,,TN,Night,1.0,deterministic
ID_1429B9CE,CUST_8C94F6C3,email,chakradev567@gmail.com,,,KA,Evening,1.0,deterministic
ID_C7DE7A60,CUST_8C94F6C3,device_id,DEV_76BDAD80,Desktop,Edge,TN,Morning,1.0,deterministic
ID_8F860D68,CUST_CE3A6EF3,email,vrishti219@gmail.com,,,DL,Morning,1.0,deterministic
ID_FCE34AF3,CUST_CE3A6EF3,device_id,DEV_F7861637,Mobile,Edge,TN,Night,1.0,deterministic
ID_3A3E9288,CUST_CE3A6EF3,phone,919282010190,,,MH,Afternoon,1.0,deterministic
ID_029C09AE,CUST_877C104A,email,arunima420@gmail.com,,,MH,Morning,1.0,deterministic
ID_F20500A7,CUST_877C104A,device_id,DEV_5E380939,Mobile,Chrome,KA,Night,1.0,deterministic
ID_771BEB18,CUST_877C104A,phone,919193366950,,,TN,Afternoon,1.0,deterministic
ID_1BC480DA,CUST_7535DF38,email,tanmayi435@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_E6AFDC34,CUST_7535DF38,device_id,DEV_45C87AA2,Tablet,Firefox,TN,Morning,1.0,deterministic
ID_E7B64D59,CUST_ACCFCF3B,email,rishi859@gmail.com,,,TN,Night,1.0,deterministic
ID_490BB13B,CUST_ACCFCF3B,device_id,DEV_981F7453,Desktop,Firefox,MH,Night,1.0,deterministic
ID_A51C6A1F,CUST_ACCFCF3B,phone,919256401003,,,DL,Morning,1.0,deterministic
ID_D58AC341,CUST_790591B1,email,mugdha645@gmail.com,,,TN,Night,1.0,deterministic
ID_D8BE3CDD,CUST_790591B1,device_id,DEV_69CD419A,Desktop,Firefox,TN,Afternoon,1.0,deterministic
ID_D7CC2E6E,CUST_790591B1,phone,919656706388,,,KA,Morning,1.0,deterministic
ID_63EB2295,CUST_CC2CEE0A,email,harrison406@gmail.com,,,KA,Evening,1.0,deterministic
ID_03DDD568,CUST_CC2CEE0A,device_id,DEV_3B6966AF,Tablet,Edge,KA,Night,1.0,deterministic
ID_5A34F1C1,CUST_CC2CEE0A,phone,918644041101,,,KA,Night,1.0,deterministic
ID_D17E8144,CUST_7E8D349A,email,chanakya355@gmail.com,,,MH,Afternoon,1.0,deterministic
ID_F637A7F7,CUST_7E8D349A,device_id,DEV_524DE5E7,Tablet,Edge,MH,Evening,1.0,deterministic
ID_F0194CA8,CUST_7E8D349A,phone,917945164572,,,DL,Afternoon,1.0,deterministic
ID_ECB32091,CUST_1EF11355,email,banjeet49@gmail.com,,,KA,Morning,1.0,deterministic
ID_54A6DEC9,CUST_1EF11355,device_id,DEV_1F15D0B0,Tablet,Edge,MH,Afternoon,1.0,deterministic
ID_104CCFC6,CUST_1EF11355,phone,919591604244,,,DL,Afternoon,1.0,deterministic
ID_562C887E,CUST_6E7D7A10,email,jagat948@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_02F5A8D8,CUST_6E7D7A10,device_id,DEV_36485021,Mobile,Edge,DL,Night,1.0,deterministic
ID_138D3867,CUST_6E7D7A10,phone,917556157130,,,KA,Morning,1.0,deterministic
ID_792C357B,CUST_EB2B5B57,email,maanav981@gmail.com,,,DL,Morning,1.0,deterministic
ID_42484734,CUST_EB2B5B57,device_id,DEV_59703CAC,Desktop,Chrome,DL,Morning,1.0,deterministic
ID_C5F6BCF5,CUST_8E0667CE,email,jyoti534@gmail.com,,,TN,Morning,1.0,deterministic
ID_A5EA89C0,CUST_8E0667CE,device_id,DEV_8FF7E9B6,Mobile,Safari,TN,Afternoon,1.0,deterministic
ID_5F89F7CF,CUST_50D1ADC1,email,abdul107@gmail.com,,,KA,Evening,1.0,deterministic
ID_11B5713C,CUST_50D1ADC1,device_id,DEV_EE3A5B84,Mobile,Safari,TN,Morning,1.0,deterministic
ID_C43BE2AE,CUST_50D1ADC1,phone,918669821769,,,MH,Night,1.0,deterministic
ID_DCD5F7EF,CUST_5D420B03,email,tristan966@gmail.com,,,KA,Evening,1.0,deterministic
ID_C10ADBBF,CUST_5D420B03,device_id,DEV_80C56012,Mobile,Safari,TN,Evening,1.0,deterministic
ID_A52DBCE6,CUST_5D420B03,phone,918206955655,,,MH,Morning,1.0,deterministic
ID_3EDD8CBB,CUST_DE2C207D,email,ati840@gmail.com,,,DL,Afternoon,1.0,deterministic
ID_0DCAE3AD,CUST_DE2C207D,device_id,DEV_0F809865,Tablet,Firefox,DL,Night,1.0,deterministic
ID_77BE8708,CUST_1749A777,email,chakrika972@gmail.com,,,MH,Evening,1.0,deterministic
ID_B66039BA,CUST_1749A777,device_id,DEV_B77406A0,Tablet,Chrome,KA,Night,1.0,deterministic
ID_3F041C18,CUST_1749A777,phone,917592208681,,,DL,Evening,1.0,deterministic
ID_A03F67E2,CUST_04D43A98,email,qabil235@gmail.com,,,DL,Morning,1.0,deterministic
ID_D615B23C,CUST_04D43A98,device_id,DEV_7D22F958,Desktop,Edge,MH,Evening,1.0,deterministic
ID_64D43234,CUST_F5917397,email,pahal257@gmail.com,,,DL,Night,1.0,deterministic
ID_E843DBD5,CUST_F5917397,device_id,DEV_3E1D41E6,Tablet,Safari,DL,Evening,1.0,deterministic
ID_56D31111,CUST_A46C2B22,email,omaja700@gmail.com,,,KA,Morning,1.0,deterministic
ID_134AA28B,CUST_A46C2B22,device_id,DEV_29A503A4,Mobile,Chrome,MH,Evening,1.0,deterministic
ID_3E30936E,CUST_A46C2B22,phone,919607656445,,,KA,Afternoon,1.0,deterministic
ID_B94359DC,CUST_EB553367,email,yagnesh850@gmail.com,,,KA,Evening,1.0,deterministic
ID_2235B23D,CUST_EB553367,device_id,DEV_430F7825,Mobile,Edge,DL,Morning,1.0,deterministic
ID_643B5AF0,CUST_EB553367,phone,919558761735,,,DL,Evening,1.0,deterministic
ID_0391ABFA,CUST_66BD2CF3,email,sarthak546@gmail.com,,,KA,Afternoon,1.0,deterministic
ID_19EFAB76,CUST_66BD2CF3,device_id,DEV_DA9CBE54,Mobile,Edge,TN,Morning,1.0,deterministic
ID_CC4BEB41,CUST_53636173,email,darpan37@gmail.com,,,MH,Evening,1.0,deterministic
ID_7608E458,CUST_53636173,device_id,DEV_6DC21EC1,Desktop,Firefox,DL,Evening,1.0,deterministic
ID_11C67704,CUST_53636173,phone,917459915955,,,DL,Afternoon,1.0,deterministic
ID_B7F53134,CUST_3B00B30E,email,samesh588@gmail.com,,,DL,Morning,1.0,deterministic
ID_64CED948,CUST_3B00B30E,device_id,DEV_2D7ED1C6,Desktop,Chrome,TN,Morning,1.0,deterministic
ID_1CCFFC63,CUST_3B00B30E,phone,918643706834,,,KA,Evening,1.0,deterministic
ID_D8CED9ED,CUST_45E3E33F,email,amruta607@gmail.com,,,DL,Night,1.0,deterministic
ID_50998AA0,CUST_45E3E33F,device_id,DEV_68F1AA7D,Mobile,Safari,TN,Night,1.0,deterministic
ID_F0653A72,CUST_45E3E33F,phone,917762235648,,,KA,Night,1.0,deterministic
ID_2B70A6C9,CUST_926AA93D,email,warinder251@gmail.com,,,DL,Morning,1.0,deterministic
ID_AB81E3C1,CUST_926AA93D,device_id,DEV_FE49A3D1,Tablet,Chrome,TN,Morning,1.0,deterministic
ID_99DD9CAE,CUST_3298FAEB,email,wazir174@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_5CFB1173,CUST_3298FAEB,device_id,DEV_30503C70,Mobile,Firefox,TN,Night,1.0,deterministic
ID_9411DDD4,CUST_3298FAEB,phone,918321445634,,,MH,Afternoon,1.0,deterministic
ID_4AB73B53,CUST_EFC2D016,email,chaman437@gmail.com,,,MH,Night,1.0,deterministic
ID_8499FC98,CUST_EFC2D016,device_id,DEV_2D986C66,Tablet,Firefox,KA,Morning,1.0,deterministic
ID_592A12BD,CUST_EFC2D016,phone,918747525047,,,TN,Night,1.0,deterministic
ID_25B4A83A,CUST_09AE2702,email,unni170@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_045D2097,CUST_09AE2702,device_id,DEV_887B016D,Tablet,Edge,MH,Afternoon,1.0,deterministic
ID_2EDF6003,CUST_09AE2702,phone,917182760085,,,MH,Evening,1.0,deterministic
ID_868FFF9B,CUST_0518E45B,email,sudiksha252@gmail.com,,,KA,Night,1.0,deterministic
ID_053AD4E0,CUST_0518E45B,device_id,DEV_3B6E1AD7,Mobile,Chrome,TN,Evening,1.0,deterministic
ID_C4FF7984,CUST_0518E45B,phone,917023688987,,,DL,Afternoon,1.0,deterministic
ID_BDC409E4,CUST_705791DA,email,jeet997@gmail.com,,,TN,Afternoon,1.0,deterministic
ID_020A5F2D,CUST_705791DA,device_id,DEV_63EF22A2,Tablet,Chrome,MH,Afternoon,1.0,deterministic
ID_10AF7448,CUST_8B1D85C9,email,upkaar788@gmail.com,,,TN,Morning,1.0,deterministic
